id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
16526253,MOAR,,,PreservedSpecimen,707658f0-a7bc-4809-9432-62bb90762c7c,MOAR0012735,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,MOAR filed-as name,,,,John W. Eckfeldt,,s.n.,5/11/1912,1912,5,11,132,,,,,,,,,,,,,,,,,,,United States,Pennsylvania,Delaware,,Ridley Creek,,0,,39.850712,-75.344533,WGS84,210,,block (2018-07-06 10:30:21),MAM Georeferencing Guidelines (2019),georef batch tool 2018-07-06; GeoLocate,reviewed - high confidence,,,,,,,,,,,12/9/2019 16:50,,320,urn:uuid:707658f0-a7bc-4809-9432-62bb90762c7c,http://sernecportal.org/portal/collections/individual/index.php?occid=16526253
16526245,MOAR,,,PreservedSpecimen,03227cf9-6cc6-48b7-a833-cc7689674ed9,MOAR0012727,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,MOAR filed-as name,,,,Ann F. Rhoads,,s.n.,6/7/2005,2005,6,7,158,,,,,,,,,,,,,,,,,,,United States,Pennsylvania,Delaware,,Little Tinicum Island,,0,,39.853446,-75.287408,WGS84,3358,,block (2018-07-06 09:48:10),MAM Georeferencing Guidelines (2019),georef batch tool 2018-07-06; GeoLocate,reviewed - high confidence,,,,,,,,,,,12/9/2019 16:50,,320,urn:uuid:03227cf9-6cc6-48b7-a833-cc7689674ed9,http://sernecportal.org/portal/collections/individual/index.php?occid=16526245
20911181,DOV,,,PreservedSpecimen,d100783d-41d8-406f-aecc-f3ccc534462f,DOV0024264,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,DOV filed-as name,,,,R. F. C. Naczi,,9608,5/19/2003,2003,5,19,139,,,,mesic deciduous forest,,,,,,,,,,,,,,,United States,District of Columbia,Somerset,,"1 miles SE of Garrett, E side of Casselman River, at mouth of Swamp Creek",,0,,39.854722,-79.049444,,,"39∞ 51' 17"" N 79∞ 02' 58"" W",,,,,coordinates recorded at time of collection,,,,,,,,,nka292,12/18/2019 10:13,,334,urn:uuid:d100783d-41d8-406f-aecc-f3ccc534462f,http://sernecportal.org/portal/collections/individual/index.php?occid=20911181
12430128,IND,,,PreservedSpecimen,3cb842d8-ffb6-4b8f-a374-96f3c24004ce,IND-0065181,38983,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,Earl Jerome Grimes,,7730,3/5/1911,1911,3,5,64,,5-Mar-11,,Woods,,,,,,,,,,,,,,,United States,Indiana,Putnam,,Near Russellville,,0,,39.858378,-86.983899,,800,,mcvincen (2018-08-10 06:21:43),,georef batch tool 2018-08-10; GeoLocate,reviewed - high confidence,,,,,,,,,en,alamjohn,12/9/2019 16:50,,278,urn:uuid:3cb842d8-ffb6-4b8f-a374-96f3c24004ce,http://sernecportal.org/portal/collections/individual/index.php?occid=12430128
12023698,CM,,,PreservedSpecimen,61F8E4ED-D910-46E8-8834-F0057EA0E885,CM034036,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,"Bright, J.",,6400,6/11/1932,1932,6,11,163,,11-Jun-32,,mountain woods,,,,,,,,,,,,,,,United States,Pennsylvania,Fayette,,Ohiopyle,,0,,39.870881,-79.494581,,,",",,,,,,,,,,,,,,,12/9/2019 16:50,CM034036,328,urn:uuid:a2036f15-068b-4155-9548-b01afa60772c,http://sernecportal.org/portal/collections/individual/index.php?occid=12023698
12023700,CM,,,PreservedSpecimen,B44785A1-3308-4736-9588-B527B19C2726,CM034038,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,"Jennings, O.E.",,s.n.,6/15/1932,1932,6,15,167,,15-Jun-32,,,,,,,,,,,,,,,,,United States,Pennsylvania,Fayette,,Ohiopyle,,0,,39.870881,-79.494581,,,",",,,,,,,,,,,,,,,12/9/2019 16:50,CM034038,328,urn:uuid:c03dcc55-f87a-4512-aad3-93731685db3e,http://sernecportal.org/portal/collections/individual/index.php?occid=12023700
12027248,CM,,,PreservedSpecimen,CDB22885-4113-48AE-97D9-9A50A61EDCCC,CM190976,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,"Jennings, O.E.",,s.n.,10/12/1935,1935,10,12,285,,12-Oct-35,,,,,,,,,,fr,,0,,,,,United States,Pennsylvania,Fayette,,Ohiopyle,,0,,39.870881,-79.494581,,,",",,,,,,,,,,,,,,,12/9/2019 16:50,CM190976,328,urn:uuid:f3f2a1ce-60d1-47bf-8edc-ce9e001c3e53,http://sernecportal.org/portal/collections/individual/index.php?occid=12027248
12023747,CM,,,PreservedSpecimen,F7EEEBB7-FC24-43CE-91EB-109AC1752C35,CM034085,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,"Jennings, O.E.",,s.n.,5/17/1921,1921,5,17,137,,17-May-21,,,,,,,,,,,,,,,,,United States,Pennsylvania,Franklin,,Pond Bank,,0,,39.87206,-77.54367,NAD83,1526,",",,,,,,,,,,,,,,,12/9/2019 16:50,CM034085,328,urn:uuid:db69702e-d3bd-419e-8bf6-9f277fb8b4f4,http://sernecportal.org/portal/collections/individual/index.php?occid=12023747
12036506,CM,,,PreservedSpecimen,879D44EB-1A1A-43B8-99E3-F01EC07B9B50,CM464279,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,J.A. Isaac 2003,,,,,,,"Isaac, J.A.",,16392,7/2/2003,2003,7,2,183,,,,floodplain,,,,,,,,fr,,0,,,,,United States,Pennsylvania,Greene,,"Richhill Township, 1.7 km WNW of Bristoria",,0,,39.87833333,-80.4275,unknown,,"39∞52'42""N, 80∞25'39""W; ,",,,,,,,,,,,,,,,7/7/2005 0:00,CM464279,328,urn:uuid:ef809499-bed4-425f-8976-6c7f47e5515c,http://sernecportal.org/portal/collections/individual/index.php?occid=12036506
12037871,CM,,,PreservedSpecimen,8A90D5D0-7404-4A27-9252-4CC41C18A33B,CM503399,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,J.A. Isaac 2003,,,,,,,"Isaac, J.A.",,16392,7/2/2003,2003,7,2,183,,,,floodplain,,,,,,,,fr,,0,,,,,United States,Pennsylvania,Greene,,"Richhill Township, 1.7 km WNW of Bristoria",,0,,39.87833333,-80.4275,unknown,,"39∞52'42""N, 80∞25'39""W; ,",,,,,,,,,,,,,,,11/17/2003 0:00,CM503399,328,urn:uuid:e2ee2d57-9425-4441-98fb-db1ad5057be9,http://sernecportal.org/portal/collections/individual/index.php?occid=12037871
15128845,NY,,,PreservedSpecimen,bce5f957-4c35-48d0-9b6a-d28412c52181,1486119,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,F. W. Pennell,,2278,9/29/1914,1914,9,29,27,27,29-Sep-14,,,,,,,,,,,,,,,,sheet,United States of America,Pennsylvania,Chester Co.,,"Along Brandywine Creek, Brintons Bridge.",,,,39.885666,-75.605208,WGS84,3036,,,GEOLocate Web Application,GEOLocate (Tulane University Museum of Natural History),,,,,,,,,,en,,2/26/2020 11:54,bce5f957-4c35-48d0-9b6a-d28412c52181,40,urn:uuid:a8775391-d51e-449f-ad52-9d1091e9bfcc,http://sernecportal.org/portal/collections/individual/index.php?occid=15128845
3478651,MWI,,,PreservedSpecimen,7f6fc4b6-f74e-4011-b31a-d31eaebb298b,MWI00054635,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,Ron D. Henry,1974,,,,,,"Henry, Ron D.",,4022,4/13/1974,1974,4,13,103,,,,Limestone cliff.,,,,,,,,,,0,,,,,USA,Illinois,Adams,Burton Cave,Burton Cave,,0,,39.886018,-91.24889,,2000,,ribbens,,georef batch tool 2013-08-16; GeoLocate,reviewed - high confidence,,,,,,,,,,,12/9/2019 16:50,54635,130,urn:uuid:7f6fc4b6-f74e-4011-b31a-d31eaebb298b,http://sernecportal.org/portal/collections/individual/index.php?occid=3478651
12026784,CM,,,PreservedSpecimen,CBB27330-DAC9-43A6-977C-375E8C7F710C,CM052382,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,"Jennings, O.E.",,s.n.,5/16/1915,1915,5,16,136,,16-May-15,,,,,,,,,,,,0,,,,,United States,Pennsylvania,Fayette,,"Little Cranberry Glade, 6 mi NE of Ohiopyle",,0,,39.933208,-79.412136,WGS84,4981,",",David Newbury,,GEOLocate,,,,,,,,,,,,12/9/2019 16:50,CM052382,328,urn:uuid:92bf4057-ca4f-4708-be37-be17f527bc61,http://sernecportal.org/portal/collections/individual/index.php?occid=12026784
12430013,IND,,,PreservedSpecimen,dfd14bbc-512e-4017-b284-08d02c9a0936,IND-0065175,37040,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,Charles C. Deam,,9265,7/23/1911,1911,7,23,204,,23-Jun-11,Rather frequent,,,,,,,,,,,,,,,,United States,Indiana,Montgomery,,"Alluvial bank of Sugar Creek near the ""Shades.""",,0,,39.940791,-87.069716,,700,,scoletti (2018-10-15 13:42:19),,georef batch tool 2018-10-15; GeoLocate,reviewed - high confidence,,,,,,,,,en,alamjohn,12/9/2019 16:50,,278,urn:uuid:dfd14bbc-512e-4017-b284-08d02c9a0936,http://sernecportal.org/portal/collections/individual/index.php?occid=12430013
16526242,MOAR,,,PreservedSpecimen,669a3457-38b3-4e58-a66d-27f1eada3089,MOAR0012724,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,MOAR filed-as name,,,,Ann F. Rhoads,Timothy A. Block,s.n.,6/12/2008,2008,6,12,164,,,,edge of low area along tributary stream,,,,,,,,,,,,,,,United States,Pennsylvania,Delaware,,"1.7 km ENE of Gradyville, Ridley Creek State Park",,0,,39.94902,-75.450927,WGS84,3186,,block (2018-07-06 07:37:02),MAM Georeferencing Guidelines (2019),georef batch tool 2018-07-06; GeoLocate,reviewed - high confidence,,,,,,,,,,,12/9/2019 16:50,,320,urn:uuid:669a3457-38b3-4e58-a66d-27f1eada3089,http://sernecportal.org/portal/collections/individual/index.php?occid=16526242
12023720,CM,,,PreservedSpecimen,67A5268F-93C1-4DF4-A678-C2A794876270,CM034058,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,H.A. Wahl,,,,,,,"Henry, L.K.",,s.n.,9/22/1940,1940,9,22,266,,22-Sep-40,,,,,,,,,,,,,,,,,United States,Pennsylvania,Washington,,"along Enlow Fork of Wheeling Creek, 3 mi S of Burnsville",,0,,39.9607,-80.51521,NAD83,1979,",",,,,,,,,,,,,,,,12/9/2019 16:50,CM034058,328,urn:uuid:a2a0e2fa-5046-42ca-8a76-ebd5498117a8,http://sernecportal.org/portal/collections/individual/index.php?occid=12023720
12026918,CM,,,PreservedSpecimen,34017446-B75E-4D12-816F-45C562FF4CAB,CM115677,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,L. Speedy 2007,,,,,,,"Speedy, L.","Nusser, J.",07-595-2,6/19/2007,2007,6,19,170,,19-Jun-07,,"Mature wooded hardwood slope of Oak, Sugar Maple",,,,,,,,fr,,0,,,,,United States,Pennsylvania,Fayette,,"Bates Run, trib of Monongahela R., stream valley above railroad tracks",,0,,39.961474,-80.0028992,NAD83,,"39.961474N, 80.0028992W, NAD83; ,",,,,,,277,,,,,910 ft,,,,12/21/2007 0:00,CM115677,328,urn:uuid:c62681a9-27e7-4783-94b0-bcce9af792e7,http://sernecportal.org/portal/collections/individual/index.php?occid=12026918
12038304,CM,,,PreservedSpecimen,7A856A7B-49E9-4CC5-876D-6D99AB5A8FB3,CM514914,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,L. Speedy 2007,,,,,,,"Speedy, L.","Nusser, J.",07-595-1,6/19/2007,2007,6,19,170,,,,"Mature wooded hardwood slope of Oak, Sugar Maple",,,,,,,,veg,,0,,,,,United States,Pennsylvania,Fayette,,"Bates Run, trib of Monongahela R., stream valley above railroad tracks",,0,,39.961474,-80.0028992,NAD83,,"39.961474N, 80.0028992W, NAD83; ,",,,,,,277,,,,,910 ft,,,,2/18/2008 0:00,CM514914,328,urn:uuid:9d022aaf-0094-47b2-964e-1ec87bb1db6c,http://sernecportal.org/portal/collections/individual/index.php?occid=12038304
7043819,ILLS,,,PreservedSpecimen,,,205356,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,"Det.: S.R. Hill, (ILLS) 2000",,,Steven R. Hill,,33232,9/21/2000,2000,9,21,265,,,Regional Forester's Sensitive Plant Species (RFSS).,"Sandstone outcrops (probably calcareous), bluffs, sand, loam, humus over bedrock at variable depth.; Mesic upland forest, with Quercus alba, Q. macrocarpa, Q. muehlenbergii, Tilia americana, Acer saccharum, Celtis occidentalis, Cercis canadensis, Fraxinus spp.; Infrequent tree ca. 40 ft tall, bark coarsely reticulate, few fruits, nuts ellipsoid, densely short-hairy.",,,,,,,,,,,,,,,United States,Illinois,Brown,,"IL Dept. of Transportation Wetland Mitigation Site (former Wessel property); south of La Moine River, west of lllinois River levee, west of Big Lake, ca. 4.0 miles due east of Cooperstown. West side of La Grange road. Elev. 500 ft. Cooperstown 7.5 min. quad.",Cooperstown,0,,39.9672,-90.5222,,,"T. 1S, R. 1W, NW1/4 SE1/4 NW1/4 Sect. 20; 39.9672, -90.5222",,,,,,,,,,,,,,,12/9/2019 16:50,206895,234,urn:uuid:deb5e747-cd7a-4e24-83bc-0055a84747b7,http://sernecportal.org/portal/collections/individual/index.php?occid=7043819
21659846,USF,Herb,,PreservedSpecimen,D8C374F0-11A1-4902-A7B1-E038D72CFBB5,256716,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,S. R. Hill,Dec-00,,,,,,S. R. Hill,,33232,9/21/2000,2000,9,21,265,,9/21/2000,,"Sandstone outcrops (possibly calcareous); bluffs; sand, loam, humus over bedrock at variable depth; mesic upland forest; Quercus alba, Q. macrocarpa, Q. muhlenbergii, Tilia americana, Celtis occidentalis, Fraxinus spp.",,,,,,"{""habit"":""Infrequent; ca. 40 ft. tall; bark coarsely reticulate; few fruits; nuts ellipsoid; densely short-hairy.""}",,Fertile,,,,,,,United States,Illinois,Brown Co.,,"IL Department of Transportation Wetland Mitigation Site; former Wessel property; S of La Moine River; W of IL River levee; W of Big Lake; ca. 4 mi. E of Cooperstown; W side of La Grange road. T1S, R1W, Sec. 20, NWº, SEº, NWº.",,0,,39.9672,-90.5222,,,,,,,,,152,,,,,500 ft,,en,,12/9/2019 16:50,D8C374F0-11A1-4902-A7B1-E038D72CFBB5,382,urn:uuid:36a35113-3fe2-4c3b-80ce-f460125c55c2,http://sernecportal.org/portal/collections/individual/index.php?occid=21659846
12429903,IND,,,PreservedSpecimen,415ab6b1-533d-4fff-927c-415a6978c118,IND-0065157,37349,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,Stella Deam,,8726,6/17/1911,1911,6,17,168,,17-Jun-11,,Woods near creek,,,,,,,,,,,,,,,United States,Indiana,Hamilton,,near Carmel,,0,,39.97916,-86.126713,,1960,,wwaling (2018-09-05 06:56:01),,georef batch tool 2018-09-05; GeoLocate,reviewed - high confidence,,,,,,,,,en,alamjohn,12/9/2019 16:50,,278,urn:uuid:415ab6b1-533d-4fff-927c-415a6978c118,http://sernecportal.org/portal/collections/individual/index.php?occid=12429903
12023750,CM,,,PreservedSpecimen,865563FF-6D1A-4279-8A2E-36E0EBDAF1B7,CM034088,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,"Travis, M.T.",,49,5/10/1936,1936,5,10,131,,10-May-36,,roadside,,,,,,,,,,,,,,,United States,Pennsylvania,Chester,,1.5 mi E of Whitehorse,,0,,39.989653,-75.440765,WGS84,,",",,,,,,,,,,,,,,,12/9/2019 16:50,CM034088,328,urn:uuid:865cf511-6f87-4ea0-be16-afca6f3c504f,http://sernecportal.org/portal/collections/individual/index.php?occid=12023750
16526258,MOAR,,,PreservedSpecimen,56566d55-74a8-4cfc-ab26-3aeb0f690a82,MOAR0012740,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,MOAR filed-as name,,,,Mildred T. Davis,,49,5/10/1936,1936,5,10,131,,,,roadside,,,,,,,,,,,,,,,United States,Pennsylvania,Chester,,1.5 mi E of Whitehorse,,0,,39.989828,-75.440157,WGS84,4260,,block (2018-07-19 06:02:15),MAM Georeferencing Guidelines (2019),georef batch tool 2018-07-19; GeoLocate,reviewed - high confidence,,,,,,,,,,,12/9/2019 16:50,,320,urn:uuid:56566d55-74a8-4cfc-ab26-3aeb0f690a82,http://sernecportal.org/portal/collections/individual/index.php?occid=16526258
16526251,MOAR,,,PreservedSpecimen,ffa9dbae-34ee-4197-8d83-939e953b3bfe,MOAR0012733,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,MOAR filed-as name,,,,Ann F. Rhoads,,s.n.,9/30/2009,2009,9,30,273,,,,Delaware River bank at the end of Linden Street,,,,,,,,,,,,,,,United States,Pennsylvania,Philadelphia,,Pleasant Hill Park,,0,,40.039467,-74.993326,WGS84,10,,,MAM Georeferencing Guidelines (2019),,,coordinates recorded at time of collection,,,,,,,,,,12/9/2019 16:50,,320,urn:uuid:ffa9dbae-34ee-4197-8d83-939e953b3bfe,http://sernecportal.org/portal/collections/individual/index.php?occid=16526251
14761387,NY,,,PreservedSpecimen,282dc234-d51a-4db8-987e-8de26c8be87d,1486139,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,A. R. Bechtel,,5393,3/15/1927,1927,3,15,74,74,15-Mar-27,,,,,,,,,,,,,,,,sheet,United States of America,Indiana,Montgomery Co.,,Crawfordsville,,,,40.041154,-86.874452,,4990,,,GEOLocate Web Application,GEOLocate (Tulane University Museum of Natural History),,,,,,,,,,en,,2/26/2020 11:50,282dc234-d51a-4db8-987e-8de26c8be87d,40,urn:uuid:eacac26a-c944-4203-bda6-54c41f497d17,http://sernecportal.org/portal/collections/individual/index.php?occid=14761387
14056318,MCA,,,PreservedSpecimen,b1fd452b-2ede-452f-b3b6-9d4109180efc,MCA0009933,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,MCA filed-as name,,,,Bayard Long,,83162,5/1/1958,,,,121,,,,rich woods,,,,,,,,,,,,,,,United States,Pennsylvania,Bucks,,"by Pennsylvania Railroad station, Cornwells Heights",,0,,40.072115,-74.95174,WGS84,3036,,mdmancini14 (2018-07-16 12:53:09),MAM Georeferencing Policies and Procedures (2018),georef batch tool 2018-07-16; GeoLocate,reviewed - high confidence,,,,,,,,,,southport4140,12/9/2019 16:50,,330,urn:uuid:b1fd452b-2ede-452f-b3b6-9d4109180efc,http://sernecportal.org/portal/collections/individual/index.php?occid=14056318
12023749,CM,,,PreservedSpecimen,F101AF3B-AEB4-47AB-9088-0A6CE6AEDBF3,CM034087,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,"Henry, L.K.",,s.n.,6/24/1967,1967,6,24,175,,24-Jun-67,,woods,,,,,,,,,,,,,,,United States,Pennsylvania,Chester,,2 mi E of Eagle,,0,,40.078794,-75.65134,,,",",,,,,,,,,,,,,,,12/9/2019 16:50,CM034087,328,urn:uuid:ffcaf985-449e-4e13-9b83-edd249fcc5d5,http://sernecportal.org/portal/collections/individual/index.php?occid=12023749
16526237,MOAR,,,PreservedSpecimen,b20d12d0-9fd1-4c9d-b185-f93777cf98e1,MOAR0012719,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,MOAR filed-as name,,,,Genji Nakahara,,s.n.,5/25/1909,1909,5,25,145,,,,,,,,,,,,,,,,,,,United States,Pennsylvania,Philadelphia,,"Meadowbrook, Chestnut Hill",,0,,40.088444,-75.221011,WGS84,728,,block (2018-07-16 04:52:39),MAM Georeferencing Guidelines (2019),georef batch tool 2018-07-16,reviewed - high confidence,,,,,,,,,,,12/9/2019 16:50,,320,urn:uuid:b20d12d0-9fd1-4c9d-b185-f93777cf98e1,http://sernecportal.org/portal/collections/individual/index.php?occid=16526237
12430062,IND,,,PreservedSpecimen,352adb2f-f058-4789-8da1-ab50feb2ab2a,IND-0065168,37380,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,Charles C. Deam,,7692,2/24/1911,1911,2,24,55,,"Feb. 24, 1911",,In a woods along river,,,,,,,,,,,,,,,United States,Indiana,Madison,,Mound Park along White River a few miles east of Anderson,,0,,40.099423,-85.622879,,700,,mcvincen (2018-08-20 09:06:19),,georef batch tool 2018-08-20; GeoLocate,reviewed - high confidence,,,,,,,,,en,alamjohn,12/9/2019 16:50,,278,urn:uuid:352adb2f-f058-4789-8da1-ab50feb2ab2a,http://sernecportal.org/portal/collections/individual/index.php?occid=12430062
12036614,CM,,,PreservedSpecimen,1C8C3AC4-ECD7-47FB-8198-810811988053,CM466414,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,L. Speedy 2006,,,,,,,"Speedy, L.","Nusser, J.; Bowers, M.",LS06-599-2,7/16/2006,2006,7,16,197,,,,"Steep stream-side slope, with rocky soil",,,,,,,,fr,,0,,,,,United States,Pennsylvania,Fayette,,"Alliance Furnace, 1.4 mi N of Layton, Floodplain S of Jacobs Creek SGL 296",,0,,40.11277778,-79.72083333,NAD83,,"40∞06'46""N, 79∞43'15""W,NAD83; ,",,,,,,259,,,,,850 ft,,,,9/27/2007 0:00,CM466414,328,urn:uuid:5b9fb9aa-adae-47fa-ba3b-f12e02b7b2b9,http://sernecportal.org/portal/collections/individual/index.php?occid=12036614
12038239,CM,,,PreservedSpecimen,AAB40E5A-C2DC-4182-BAC8-E1300ED7518D,CM513235,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,L. Speedy 2006,,,,,,,"Speedy, L.","Nusser, J.; Bowers, M.",LS06-599-1,7/16/2006,2006,7,16,197,,,,"Steep stream-side slope, with rocky soil",,,,,,,,veg,,0,,,,,United States,Pennsylvania,Fayette,,"Alliance Furnace, 1.4 mi N of Layton, Floodplain S of Jacobs Creek SGL 296",,0,,40.11277778,-79.72083333,NAD83,,"40∞06'46""N, 79∞43'15""W,NAD83; ,",,,,,,259,,,,,850 ft,,,,1/18/2007 0:00,CM513235,328,urn:uuid:5656780b-8f98-4f1a-844c-0e28aa341ceb,http://sernecportal.org/portal/collections/individual/index.php?occid=12038239
10621305,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:3531722,3531722,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,Ernest J. Palmer,,35896,5/20/1929,1929,5,20,140,,5/20/1929,,,,,,,,,,,,,,,1,,United States,Missouri,Lewis,,Near Monticello along rocky bluffs,,0,,40.1183334,-91.7119444,,,,,,,,,,,,,,,,,,10/24/2013 14:37,urn:catalog:MO:Tropicos:3531722,157,urn:uuid:e3e34f69-5e58-4f99-a130-254f7332242a,http://sernecportal.org/portal/collections/individual/index.php?occid=10621305
7085046,ILLS,,,PreservedSpecimen,,ILLS00015468,253741,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,,,,,Loy R. Phillippe,,43060,10/4/2011,2011,10,4,277,,4-Oct-11,Regional Forester's Sensitive Plant Species (RFSS).,"Galesburg Section of the Western Forest - Prairie Natural Division. Dry upland wooded ridge along edge of crop field. Growing with Ostrya virginiana, Quercus velutina, Sassafras albidum, Ulmus rubra, Cornus florida, etc. 4 trees observed here. Tree collected had two stems each about 6 to 7 inches d.b.h.",,,,,,,,,,,,,,,United States,Illinois,Schuyler,,"In headwaters of intermittent stream leading into Sugar Creek, south of Scab Hollow Creek and north of Mill Creek. East of Scab Hollow Road. About 0.75 mile directly northeast of Pleasant View, Illinois.",Beardstown; Illinois River (River Valley),0,,40.11934,-90.43761,,,"T. 2N, R. 1E, south center edge NW1/4 SE1/4 Sect. 30; 40.11934, -90.43761",,,,,,198,,,,,650 ft.,7,,preprocessed,12/9/2019 16:50,248122,234,urn:uuid:d934342c-7f3d-40fc-8511-076bfa49ce0a,http://sernecportal.org/portal/collections/individual/index.php?occid=7085046
16526238,MOAR,,,PreservedSpecimen,0d7da320-b562-487a-ba89-009202cf5e6b,MOAR0012720,,Plantae,Magnoliophyta,,Fagales,Juglandaceae,Juglans cinerea,47156,L.,Juglans,cinerea,,,,,,MOAR filed-as name,,,,Ann F. Rhoads,Timothy A. Block,s.n.,7/25/2013,2013,7,25,206,,,,riparian forest,,,,,,,,,,,,,,,United States,Pennsylvania,Montgomery,,"1.89 km SW of Fort Washington, W.V.W.A., W side of Wissahickon Creek, at mouth of Sandy Run",,0,,40.130005,-75.221207,WGS84,10,,,MAM Georeferencing Guidelines (2019),,,coordinates recorded at time of collection,,,,,,,,,,12/9/2019 16:50,,320,urn:uuid:0d7da320-b562-487a-ba89-009202cf5e6b,http://sernecportal.org/portal/collections/individual/index.php?occid=16526238
