"","Longitude","Latitude","PA"
"630",1563593.50199451,743250.562371794,"1"
"631",1548910.3325658,806191.236020843,"1"
"632",1545322.32571424,818187.669735005,"1"
"633",1537267.42724417,851887.648156581,"1"
"634",1608837.69745235,534679.572521495,"1"
"635",1557217.02016817,761999.404838122,"1"
"636",1537057.42144106,849131.999528015,"1"
"637",1679528.4224555,217905.02487378,"1"
"638",1564072.9693734,713062.675946763,"1"
"639",1546762.40600131,789410.197846266,"1"
"640",1617090.77785835,469227.643127678,"1"
"641",1651109.11475747,318797.798694099,"1"
"642",1657619.86894548,290007.769490137,"1"
"643",1662704.05978352,264410.343412973,"1"
"644",1549719.76244421,762987.779079779,"1"
"645",1602240.60655794,526138.930812061,"1"
"646",1676107.55573313,195349.272122367,"1"
"647",1655488.264056,279439.72837777,"1"
"648",1541995.59664849,777914.480522009,"1"
"649",1532656.66435045,817654.301850641,"1"
"650",1679294.68014977,166749.9671268,"1"
"651",1673696.91097512,190857.456654155,"1"
"652",1597099.84806603,528658.774436604,"1"
"653",1637482.85047991,349352.469473093,"1"
"654",1556698.10634048,708031.09902913,"1"
"655",1632397.52192941,364988.763964492,"1"
"656",1597903.40609533,515378.871778887,"1"
"657",1528035.57146632,818541.61488482,"1"
"658",1535819.60175871,782829.758429712,"1"
"659",1535050.20898894,784741.331282567,"1"
"660",1541253.33721553,756789.540105468,"1"
"661",1644103.13372929,281429.531238911,"1"
"662",1620354.21253058,385859.471014459,"1"
"663",1518556.04489911,835169.234388921,"1"
"664",1649800.45424414,248622.720134597,"1"
"665",1516612.49296349,841640.424747829,"1"
"666",1546608.6451087,706268.842424659,"1"
"667",1537767.13784687,740807.541453886,"1"
"668",1632563.61359675,311267.317957803,"1"
"669",1531628.09910988,763086.217813435,"1"
"670",1528260.69454379,776176.095841952,"1"
"671",1640003.29391108,274108.077472816,"1"
"672",1645788.92643979,247188.601144541,"1"
"673",1533539.69337473,748827.223606148,"1"
"674",1676086.53358837,106073.403950484,"1"
"675",1638201.75230608,275009.840767405,"1"
"676",1658343.66082397,181927.653245897,"1"
"677",1543365.50272456,693356.20380544,"1"
"678",1639665.66350765,261095.278078079,"1"
"679",1634056.07572103,284956.974459032,"1"
"680",1654592.983163,192498.596058141,"1"
"681",1653511.49548069,197281.022346318,"1"
"682",1522915.86098757,782905.395739344,"1"
"683",1643167.40444882,240222.275654501,"1"
"684",1527245.36134197,760805.531538308,"1"
"685",1651826.39013134,200408.184357862,"1"
"686",1541343.88505021,693994.860369135,"1"
"687",1653301.55470805,182051.25317106,"1"
"688",1622931.35951835,318396.41228423,"1"
"689",1527944.78808144,743096.23685371,"1"
"690",1647634.396129,202816.403167295,"1"
"691",1616916.2721693,339327.155772725,"1"
"692",1655398.88713635,164280.731704688,"1"
"693",1512265.18162795,807221.682010959,"1"
"694",1608350.33300177,372441.681242288,"1"
"695",1523418.6193276,754679.825919117,"1"
"696",1564279.1347584,568422.521254807,"1"
"697",1628082.5523639,280500.878581133,"1"
"698",1524327.34384487,744557.570458798,"1"
"699",1515648.38223478,782766.240366162,"1"
"700",1621875.32613693,303411.956815009,"1"
"701",1601262.4053889,391692.136881531,"1"
"702",1610487.6892505,350045.12271481,"1"
"703",1506923.13898543,815677.850328819,"1"
"704",1650975.60980271,162969.723713981,"1"
"705",1512621.77950588,786761.071584652,"1"
"706",1505614.00832123,817269.267107843,"1"
"707",1637004.85929583,222461.349020209,"1"
"708",1630353.6218016,252154.163392144,"1"
"709",1560146.12771865,567506.933692828,"1"
"710",1687610.61775122,-8681.16739470458,"1"
"711",1510734.16030516,790421.530292506,"1"
"712",1600965.763914,379542.654384534,"1"
"713",1509081.68468566,792287.34794827,"1"
"714",1521026.80183244,737657.877716054,"1"
"715",1509193.15810206,789411.532819498,"1"
"716",1673092.96717774,47372.4267297956,"1"
"717",1507460.37992419,796469.107287082,"1"
"718",1560204.13764301,557432.293043677,"1"
"719",1605807.90582805,350750.604530408,"1"
"720",1627369.42115116,251019.87484793,"1"
"721",1601934.48322974,361247.186035131,"1"
"722",1531079.04923142,681211.01693147,"1"
"723",1630187.3650579,230261.928780906,"1"
"724",1504467.86374414,798920.113990069,"1"
"725",1505280.08707832,793960.765089009,"1"
"726",1626506.81468263,244036.945544553,"1"
"727",1507105.64368081,785192.269074328,"1"
"728",1639922.04194329,177332.683685581,"1"
"729",1625013.0733083,242874.032863419,"1"
"730",1640111.76349535,172445.455423106,"1"
"731",1630463.90889836,216223.223480605,"1"
"732",1635705.83926267,190720.173742538,"1"
"733",1505088.72762719,780383.113721007,"1"
"734",1500132.23199916,798116.607689229,"1"
"735",1505721.13071833,769435.99886133,"1"
"736",1496188.65982823,812573.780338505,"1"
"737",1539929.75367503,612597.139597067,"1"
"738",1506637.01090994,761664.814953814,"1"
"739",1616038.21708803,262019.74786541,"1"
"740",1618464.4323937,249398.355531549,"1"
"741",1503591.48859904,771828.225118996,"1"
"742",1620042.56027055,240345.449117524,"1"
"743",1622683.12998267,225994.635275776,"1"
"744",1492569.64094516,818757.642734006,"1"
"745",1618759.40280395,241713.364158993,"1"
"746",1561008.45172881,503389.02742779,"1"
"747",1497608.13907465,791419.302286283,"1"
"748",1505369.20253491,755977.382213031,"1"
"749",1499057.34819041,784662.677763189,"1"
"750",1494713.80764984,800553.328959126,"1"
"751",1506108.11569401,748434.387721946,"1"
"752",1493243.70726391,805996.99630475,"1"
"753",1504437.4051349,754549.415469684,"1"
"754",1581436.15480545,402848.315655952,"1"
"755",1496890.95864183,787723.081387883,"1"
"756",1498851.55993129,778340.98550775,"1"
"757",1581504.40454595,400781.00624035,"1"
"758",1504385.74821245,749645.083881956,"1"
"759",1514100.3741934,705138.534574699,"1"
"760",1610217.574336,262802.736327316,"1"
"761",1617243.17884795,227281.745173206,"1"
"762",1493520.06962862,791812.822906113,"1"
"763",1501073.86979449,757117.540207765,"1"
"764",1615318.7409354,233643.072976581,"1"
"765",1605700.23421322,276278.219394571,"1"
"766",1495655.95040687,779376.012640426,"1"
"767",1627954.01992891,171909.114886917,"1"
"768",1629584.50360486,162485.709006193,"1"
"769",1610614.38470427,248798.109439993,"1"
"770",1606127.78670463,267978.064598595,"1"
"771",1612113.53446509,238677.493600892,"1"
"772",1489602.18908849,794895.376674368,"1"
"773",1602941.30761887,274068.983015502,"1"
"774",1643456.30673709,86682.9770332195,"1"
"775",1514852.98062215,675827.099187524,"1"
"776",1571659.97007168,415425.152235318,"1"
"777",1515677.42179346,672033.454991317,"1"
"778",1512178.48585786,688072.508532295,"1"
"779",1496930.99281845,755681.235197105,"1"
"780",1606625.79565966,252239.636394338,"1"
"781",1487595.69655309,797532.455358872,"1"
"782",1490725.78590518,782918.014144397,"1"
"783",1486048.46917091,803471.400370934,"1"
"784",1621102.76651765,183951.990635645,"1"
"785",1485306.33420721,806081.883590604,"1"
"786",1495238.10870212,757710.213803663,"1"
"787",1605091.84821389,253487.894566073,"1"
"788",1600697.95328608,271458.710627201,"1"
"789",1603650.85492979,256522.597789807,"1"
"790",1600952.62720361,268425.108830682,"1"
"791",1483873.28782983,803332.577665549,"1"
"792",1489534.97701367,775689.803917009,"1"
"793",1603592.28551379,250649.221827142,"1"
"794",1488261.9131513,779321.750490676,"1"
"795",1483754.39479462,797914.201183635,"1"
"796",1485831.90414886,788090.23921432,"1"
"797",1504280.79769754,702432.514650507,"1"
"798",1481677.16445907,806248.650960371,"1"
"799",1480507.65613985,811320.966605242,"1"
"800",1493630.04841583,750544.888950235,"1"
"801",1503018.29033918,706876.122735271,"1"
"802",1481865.22414997,802427.149518468,"1"
"803",1493360.4258702,745734.92043445,"1"
"804",1533270.07193065,561614.999106377,"1"
"805",1598754.02513288,260162.490046305,"1"
"806",1482640.68766312,794210.212465578,"1"
"807",1517543.80173143,631939.08562972,"1"
"808",1484372.98315887,782436.885671564,"1"
"809",1480456.22824022,799251.439075231,"1"
"810",1479816.43750831,801876.352802696,"1"
"811",1480136.43073077,797331.783469231,"1"
"812",1475276.13421566,819070.046375491,"1"
"813",1481781.9957591,786943.251161282,"1"
"814",1480540.54412627,791408.30594367,"1"
"815",1586174.97662367,298405.732561412,"1"
"816",1511753.65297002,640941.557619541,"1"
"817",1478577.41792311,791342.732764801,"1"
"818",1480275.45828124,781494.940888971,"1"
"819",1477489.15581868,792969.464229372,"1"
"820",1473435.76110422,811119.831146671,"1"
"821",1541799.62635799,490542.195605085,"1"
"822",1472881.95160726,807863.790989555,"1"
"823",1477803.03124483,783755.111811521,"1"
"824",1497542.87107313,690800.939340331,"1"
"825",1473956.62335595,798012.525055183,"1"
"826",1472405.58222796,804671.191551019,"1"
"827",1520142.76276713,582288.893481002,"1"
"828",1603968.99350259,194207.198376988,"1"
"829",1489419.5250119,724198.195638463,"1"
"830",1495327.70431984,695817.424070265,"1"
"831",1493330.04725233,700081.374765784,"1"
"832",1589747.96136254,253287.943307238,"1"
"833",1591486.38456611,241867.659060778,"1"
"834",1474027.64138713,786263.581369792,"1"
"835",1572755.54544441,328362.350661815,"1"
"836",1589352.18158649,251418.109419888,"1"
"837",1489908.75332275,712022.719731607,"1"
"838",1468174.91649417,810794.445853262,"1"
"839",1587893.78842871,253499.305103695,"1"
"840",1491024.27172718,701038.641859333,"1"
"841",1494159.7143538,685346.503186506,"1"
"842",1612113.13585633,136958.176544057,"1"
"843",1496765.65355051,672274.394229525,"1"
"844",1507428.44661108,622485.79328729,"1"
"845",1472659.44416749,783750.551453152,"1"
"846",1589639.70173487,240232.095812084,"1"
"847",1537448.9860652,481900.265496798,"1"
"848",1494345.61434206,678638.943698799,"1"
"849",1489496.73013575,698713.125032834,"1"
"850",1471044.15612349,784448.717775761,"1"
"851",1491528.37289984,688591.847259477,"1"
"852",1464983.19958044,810620.258664672,"1"
"853",1539983.65141901,460925.610963763,"1"
"854",1471732.01884309,778130.344225342,"1"
"855",1470813.47928158,780168.723139943,"1"
"856",1469439.83500145,786458.893660955,"1"
"857",1451824.47086111,868206.0219933,"1"
"858",1566195.74987053,335259.776624253,"1"
"859",1466276.46103164,799369.400372766,"1"
"860",1462881.67206324,813252.354376743,"1"
"861",1467863.8766549,789957.81371205,"1"
"862",1489252.70653357,689033.882913994,"1"
"863",1465437.11901536,795261.622467367,"1"
"864",1484976.42871473,697663.65670281,"1"
"865",1456471.87287622,827668.866624605,"1"
"866",1523177.80685479,516006.407070526,"1"
"867",1460464.67174708,802909.696889035,"1"
"868",1463383.86824535,787166.004270983,"1"
"869",1480473.80935201,706282.080119268,"1"
"870",1467940.15977075,763949.443546135,"1"
"871",1482439.06706336,690745.9323022,"1"
"872",1483063.78139246,687620.758570186,"1"
"873",1579402.0482914,235732.111779432,"1"
"874",1524243.26559977,492496.689240066,"1"
"875",1596955.57631044,152481.855700533,"1"
"876",1472477.1056652,734125.144806378,"1"
"877",1481081.08260964,691643.857544158,"1"
"878",1449164.84401693,840606.690487041,"1"
"879",1457161.74737372,801531.55212576,"1"
"880",1429792.60414587,929014.747786351,"1"
"881",1454059.35495619,815279.443906882,"1"
"882",1487757.86419556,655080.574681194,"1"
"883",1506383.97399813,565899.614393033,"1"
"884",1478141.41491188,697861.214623962,"1"
"885",1478273.01874715,695262.780088897,"1"
"886",1481773.83897568,678648.880439499,"1"
"887",1473022.40537239,713289.03070617,"1"
"888",1584919.66699513,188605.710452763,"1"
"889",1476755.10821303,694857.5776449,"1"
"890",1524173.62887667,472340.985743263,"1"
"891",1456502.04123555,788619.404276689,"1"
"892",1462111.38566894,762230.436978452,"1"
"893",1501104.90733222,576331.125673168,"1"
"894",1476885.50654165,687658.482261173,"1"
"895",1454726.77814156,789718.548403968,"1"
"896",1513123.66489169,514921.392065637,"1"
"897",1523446.55901411,465472.506751728,"1"
"898",1587660.9628401,163897.800026661,"1"
"899",1474317.99827078,695854.732624122,"1"
"900",1473935.95597104,690973.458100185,"1"
"901",1513156.50581694,503559.817984215,"1"
"902",1575759.87837904,205486.617932233,"1"
"903",1594783.66322894,109600.797770779,"1"
"904",1464793.09514962,718283.584137858,"1"
"905",1470852.92781258,686327.916378167,"1"
"906",1472186.11238159,678313.035294953,"1"
"907",1455021.66370821,754733.871582907,"1"
"908",1451966.86371098,768811.146089306,"1"
"909",1505038.19579029,515992.46939007,"1"
"910",1557394.98835525,268826.817767788,"1"
"911",1454412.43806226,751877.557057746,"1"
"912",1444134.6362212,798924.747908919,"1"
"913",1473512.51934708,659908.286157791,"1"
"914",1450661.86769106,766731.79630105,"1"
"915",1460734.36631173,717052.91010124,"1"
"916",1493949.08021405,553187.826985993,"1"
"917",1501954.65643879,515184.285735918,"1"
"918",1458569.94012456,716323.336830446,"1"
"919",1448510.05685795,762805.765159792,"1"
"920",1503351.31561284,488060.785309698,"1"
"921",1485030.83964751,564728.977936069,"1"
"922",1453177.80762346,715970.835939567,"1"
"923",1453760.79057797,713047.878616727,"1"
"924",1435208.10831963,792339.287628811,"1"
"925",1500204.87022494,481790.242917946,"1"
"926",1441821.52081366,754188.717484805,"1"
"927",1436496.36935153,778893.502515811,"1"
"928",1450580.64371518,710449.50539948,"1"
"929",1493354.39693824,506364.719112352,"1"
"930",1522026.2565314,367885.389872993,"1"
"931",1525616.74102586,350266.671734327,"1"
"932",1480174.7258388,556999.655173574,"1"
"933",1453569.81377745,679452.783640969,"1"
"934",1574957.48026802,95580.4687753897,"1"
"935",1437990.99751437,749111.239677896,"1"
"936",1500394.2093958,450748.711160434,"1"
"937",1522480.40392619,344512.725710739,"1"
"938",1499801.22858839,444372.095265642,"1"
"939",1484766.44757847,514351.942061557,"1"
"940",1447410.13375918,687434.136434732,"1"
"941",1497154.08975241,449138.646471488,"1"
"942",1436133.41882367,740132.962908875,"1"
"943",1497761.18998807,442814.608761029,"1"
"944",1431891.76142625,756137.492344639,"1"
"945",1475136.13750795,548492.741138822,"1"
"946",1445704.14487503,688734.154995323,"1"
"947",1433065.99328493,743698.566838205,"1"
"948",1496002.57959984,439564.278073729,"1"
"949",1450776.8913179,654295.250742787,"1"
"950",1510441.96168305,367361.783620578,"1"
"951",1492851.91198229,450532.11087484,"1"
"952",1495374.32596737,437414.231656178,"1"
"953",1444223.16389857,682447.096620284,"1"
"954",1473837.92654328,535551.088974125,"1"
"955",1448722.14111842,655847.42676613,"1"
"956",1471340.46056137,539686.338615227,"1"
"957",1426389.18928409,753997.620246894,"1"
"958",1442308.72812241,676510.038754616,"1"
"959",1439972.51328333,685093.05334981,"1"
"960",1442341.75919985,673376.349139434,"1"
"961",1566994.40543825,71803.3100390323,"1"
"962",1467018.21255811,547548.007582431,"1"
"963",1557409.20037936,109352.531243895,"1"
"964",1445012.68216599,649133.686691038,"1"
"965",1441976.12298276,662843.450319338,"1"
"966",1557787.44447329,103783.543586903,"1"
"967",1491981.54823355,420438.122820993,"1"
"968",1556170.29066984,107454.458079885,"1"
"969",1439843.36563043,667372.018940389,"1"
"970",1553486.76203965,115972.946350033,"1"
"971",1550919.15940203,121165.07416307,"1"
"972",1436383.26540629,672396.601679555,"1"
"973",1551692.9859838,112876.201346309,"1"
"974",1617460.06366029,-210203.611294926,"1"
"975",1500922.94044912,351220.451949449,"1"
"976",1432862.78969694,680604.603345519,"1"
"977",1435557.30308632,664661.206512531,"1"
"978",1433405.04640337,663220.274091554,"1"
"979",1595278.38915408,-137076.403965262,"1"
"980",1501513.02147914,316708.5799938,"1"
"981",1550655.7078099,74537.859144053,"1"
"982",1597169.9568132,-153629.595908626,"1"
"983",1491050.79652324,362189.991219226,"1"
"984",1428807.73730424,658503.909405623,"1"
"985",1430166.58746938,650772.937360855,"1"
"986",1427080.2907331,657273.143387177,"1"
"987",1429315.92019206,641969.211791304,"1"
"988",1496408.62456548,308962.983603758,"1"
"989",1593634.74669577,-187334.208339462,"1"
"990",1482283.0286498,356308.323923556,"1"
"991",1384245.9081044,835027.167935745,"1"
"992",1546991.12282693,28306.6667546225,"1"
"993",1449230.53703167,496967.818531034,"1"
"994",1488139.64524562,295846.624426331,"1"
"995",1540627.33371211,23707.0137852032,"1"
"996",1537870.42339356,30735.7832256516,"1"
"997",1538002.05016385,27515.4836356521,"1"
"998",1450378.96782206,459647.981523486,"1"
"999",1527605.3493235,77824.0619913926,"1"
"1000",1538228.98748423,24450.9397932821,"1"
"1001",1530252.35617889,63668.4806455775,"1"
"1002",1577943.91543983,-172708.504644677,"1"
"1003",1572341.43070707,-147655.539219392,"1"
"1004",1385361.49456909,775825.883565365,"1"
"1005",1408188.69048052,660637.055777662,"1"
"1006",1535015.64515975,32418.8215501677,"1"
"1007",1445964.51512895,459308.490997747,"1"
"1008",1372052.63990671,824727.130359511,"1"
"1009",1402274.53376404,658999.132382786,"1"
"1010",1410746.1219163,608003.345830382,"1"
"1011",1399496.97007072,661552.334018511,"1"
"1012",1398611.18645916,664560.870188849,"1"
"1013",1528602.05804134,16845.0987304934,"1"
"1014",1490941.06811195,199342.200434551,"1"
"1015",1396767.04448244,667620.556747916,"1"
"1016",1521976.02217312,31366.5701865139,"1"
"1017",1432398.50194758,472885.115033666,"1"
"1018",1539215.91439243,-60557.4355251649,"1"
"1019",1475644.97622041,247801.779210048,"1"
"1020",1428714.87041404,477310.529686328,"1"
"1021",1422021.30773762,509679.739740996,"1"
"1022",1461784.12462469,296002.906770464,"1"
"1023",1386749.22574437,668692.546881617,"1"
"1024",1483707.52497069,182612.852170825,"1"
"1025",1397860.68584419,604774.148396281,"1"
"1026",1447985.66926912,346558.057172056,"1"
"1027",1446597.9870617,352065.161908092,"1"
"1028",1382086.62862093,664892.712604171,"1"
"1029",1457196.19917739,281594.720593576,"1"
