"","ID","TaxonName","DataSet","Longitude","Latitude"
"10350","15200602","Juglans cinerea","GBIF","-75.319458","45.22076"
"10352","LD:General:2052593","Juglans cinerea","GBIF","13.07522","55.67086"
"10355","18276129","Juglans cinerea","GBIF","-80.561594","44.42317"
"10356","18276118","Juglans cinerea","GBIF","-80.561851","44.429813"
"10357","18127167","Juglans cinerea","GBIF","-79.608697","43.519347"
"10358","18008339","Juglans cinerea","GBIF","-79.50267","40.712074"
"10359","17066294","Juglans cinerea","GBIF","-79.208903","42.370677"
"10360","1496402","Juglans cinerea","GBIF","-72.541231","44.309563"
"10362","17795009","Juglans cinerea","GBIF","-84.204589","37.317194"
"10363","17725452","Juglans cinerea","GBIF","-75.652071","45.445848"
"10364","12533905","Juglans cinerea","GBIF","-80.468023","44.422133"
"10365","12532803","Juglans cinerea","GBIF","-80.514392","44.415715"
"10366","11826326","Juglans cinerea","GBIF","-80.488706","43.39244"
"10367","11829311","Juglans cinerea","GBIF","-80.489079","43.392529"
"10368","17567864","Juglans cinerea","GBIF","-79.069272","43.207692"
"10369","17564189","Juglans cinerea","GBIF","-79.059794","43.157751"
"10370","17564233","Juglans cinerea","GBIF","-79.059716","43.157707"
"10371","17478624","Juglans cinerea","GBIF","-71.342032","46.839087"
"10372","17434658","Juglans cinerea","GBIF","-79.518094","44.029587"
"10373","17267419","Juglans cinerea","GBIF","-73.34339","44.669484"
"10374","17267359","Juglans cinerea","GBIF","-73.345784","44.669324"
"10375","17267214","Juglans cinerea","GBIF","-73.343222","44.668808"
"10376","17267390","Juglans cinerea","GBIF","-73.344736","44.669451"
"10377","17267146","Juglans cinerea","GBIF","-73.343326","44.668737"
"10378","15519739","Juglans cinerea","GBIF","-71.347156","46.75022"
"10382","f470c9c1-a511-483d-9ba8-26aed568402a","Juglans cinerea","GBIF","-75.976863","43.002011"
"10385","e9f441c4-5673-4831-889a-1016b6344bd5","Juglans cinerea","GBIF","-75.220732","40.688432"
"10388","e5b7808f-509e-4fda-a129-dd0fcf3b421e","Juglans cinerea","GBIF","-74.1758","40.721608"
"10391","e459101f-0ced-472b-9df7-30e8fa555a0b","Juglans cinerea","GBIF","-74.251229","42.314441"
"10392","e1b8eb4f-f37b-461c-86f8-c7b3ee808248","Juglans cinerea","GBIF","-84.478587","42.730868"
"10393","dbf7647c-2799-4f39-8b6a-2fc224c8a693","Juglans cinerea","GBIF","-73.688183","41.447019"
"10394","dafd43be-5f39-45cc-b90c-c50052f6b9ee","Juglans cinerea","GBIF","-71.414516","43.424245"
"10395","d591a87c-b478-4297-89df-be09cf8b827f","Juglans cinerea","GBIF","-75.451011","40.32899"
"10396","d3ba2f0f-fc3e-4a54-a3f4-aece74ef176d","Juglans cinerea","GBIF","-71.057713","42.456947"
"10399","d181cc74-60e0-45bc-b445-738109d0208d","Juglans cinerea","GBIF","-86.784443","36.16589"
"10401","ce7df9f6-22a7-4051-829f-48f1f4db0a80","Juglans cinerea","GBIF","-86.983899","39.807648"
"10402","ce54e89b-822b-4ef4-ab31-dfa295fc2247","Juglans cinerea","GBIF","-73.87655","40.862617"
"10404","cbcf9755-33b0-4409-b033-ab914e2921b9","Juglans cinerea","GBIF","-73.6175","41.1774"
"10410","c05f0bfb-be2e-4dd2-8146-8676334ae6d4","Juglans cinerea","GBIF","-90.2049","43.186832"
"10411","c03c157b-a335-4334-bc2c-03991c0dbbd0","Juglans cinerea","GBIF","-74.08875","42.134534"
"10413","bd3fb85b-a50a-4820-a9d1-1367b814a088","Juglans cinerea","GBIF","-87.992866","44.47433"
"10414","bcfc5fca-53dc-48ab-9027-7b05cfc30521","Juglans cinerea","GBIF","-72.79176","42.592307"
"10415","bce5f957-4c35-48d0-9b6a-d28412c52181","Juglans cinerea","GBIF","-75.605208","39.885666"
"10416","b61a12c0-2e24-4a29-9fac-3b1b34ee1bcd","Juglans cinerea","GBIF","-73.7","41.45"
"10418","b5aa0df8-0dff-4634-b39f-38b4b746eb8e","Juglans cinerea","GBIF","-82.533457","35.558169"
"10419","b59acd92-f7cb-4032-ba7e-e2de9405c2aa","Juglans cinerea","GBIF","-87.418008","38.68909"
"10420","b4023904-cfd8-417c-9601-32812e00dc32","Juglans cinerea","GBIF","-90.363534","43.445178"
"10425","ab062391-16f2-478d-a952-a0ffb6df8f6c","Juglans cinerea","GBIF","-75.220732","40.688432"
"10428","a862c8b3-22f2-425f-be1f-20552ea166d2","Juglans cinerea","GBIF","-73.877114","40.856459"
"10429","a5e17d26-c1c7-4fc0-a72e-118f1eea9b57","Juglans cinerea","GBIF","-74.0194","43.5719"
"10431","a4aa13d0-fb6c-4bf9-a112-bc164df428d2","Juglans cinerea","GBIF","-73.883469","40.897877"
"10433","a31bb32f-b702-4d12-a470-0a5c9c7baa85","Juglans cinerea","GBIF","-77.053858","42.660903"
"10434","a0d6510d-f3d3-432d-ba50-a670fd73b3f7","Juglans cinerea","GBIF","-75.265737","41.187868"
"10437","9acaa659-9719-4cdd-836a-7cd8f74a9fd9","Juglans cinerea","GBIF","-86.844998","39.666261"
"10438","9ac3e939-104e-4d99-81d1-73fc8b41bc00","Juglans cinerea","GBIF","-73.562917","41.805467"
"10439","99e4da72-cef2-4326-83d9-551207e01008","Juglans cinerea","GBIF","-74.734754","41.295257"
"10444","8c77beb6-c09e-45ff-ad8c-8ee45c2c8d6d","Juglans cinerea","GBIF","-74.638495","41.033431"
"10445","84c2ce14-1267-4dee-9ba2-82205bb47e3b","Juglans cinerea","GBIF","-91.583056","40.394444"
"10446","83edb184-c4b8-4b6d-989f-bd2707c9cf0a","Juglans cinerea","GBIF","-73.875413","40.856767"
"10447","8198d116-eee3-469c-a27f-d796eb4618f5","Juglans cinerea","GBIF","-74.067364","41.185928"
"10449","7f802d9c-320a-46e3-95b5-3b14384478a0","Juglans cinerea","GBIF","-82.992831","38.803962"
"10451","7e2c2b4c-9193-4f96-b6c7-780433974818","Juglans cinerea","GBIF","-74.6721","40.2693"
"10453","751434bd-2244-4237-be22-015384b880f4","Juglans cinerea","GBIF","-92.722412","41.743049"
"10454","73890eb6-6ff3-4072-b88c-5d3e8f52ead1","Juglans cinerea","GBIF","-73.739119","41.380841"
"10456","72fcb1aa-4fbe-43fb-b70f-6f1b47da9ef1","Juglans cinerea","GBIF","-72.640648","41.572877"
"10458","6fb387dc-9ce3-45b8-a6b0-c876fa3a0e0d","Juglans cinerea","GBIF","-93.062678","36.795336"
"10459","6cfc595e-d6a3-458f-8171-0f7434a9d1ff","Juglans cinerea","GBIF","-78.238624","40.728587"
"10460","6ca5f8a2-aecb-48ab-a7b4-0f8bda696113","Juglans cinerea","GBIF","-91.358482","39.708379"
"10462","6832f2a8-c4ca-48a4-8a15-f6c6d9a4d29d","Juglans cinerea","GBIF","-74.592382","41.081764"
"10463","642802ff-766c-46a4-8ff9-5bec373f93c2","Juglans cinerea","GBIF","-74.734754","41.295257"
"10465","5e537723-4dfe-4025-aaf4-02081335759a","Juglans cinerea","GBIF","-73.922725","41.403369"
"10467","5c132d0b-a1fb-42f6-a60c-37d7936c7c88","Juglans cinerea","GBIF","-73.865978","40.944245"
"10469","54779542-1fb3-43ad-835d-30020e43c080","Juglans cinerea","GBIF","-86.983899","39.807648"
"10473","4eeb33d7-5355-43a7-99d3-18bc77360a84","Juglans cinerea","GBIF","-72.77843","43.100356"
"10474","4cc72610-5df8-49c1-888d-63390634b29d","Juglans cinerea","GBIF","-76.541054","42.400012"
"10475","4ca7364e-376f-4bc9-b451-0cb08cbd80d9","Juglans cinerea","GBIF","-73.688183","41.447019"
"10476","4ca35133-c5b8-4ded-87c0-7dd21762a184","Juglans cinerea","GBIF","-73.035664","43.660622"
"10480","48aab74b-29a5-4de4-a2e8-115f173ce8fa","Juglans cinerea","GBIF","-90.74389","43.139376"
"10483","445e08ae-c8c8-4de8-891c-e6f562611d6a","Juglans cinerea","GBIF","-73.86156","42.421836"
"10485","43edb91a-e6fa-4e40-ba5c-27bbb038fd9d","Juglans cinerea","GBIF","-73.456789","40.871486"
"10488","42849afd-6345-49ae-a7fa-33014fcaf5bc","Juglans cinerea","GBIF","-73.87655","40.862617"
"10490","3b934954-5e4f-4683-8ab0-3ba7fc65fa81","Juglans cinerea","GBIF","-73.875413","40.856767"
"10493","37398e6e-f4b8-4b12-a28a-2ec7b8d476f4","Juglans cinerea","GBIF","-73.920149","41.287467"
"10494","31baf03d-97a0-4a74-9479-80d3eecc58ab","Juglans cinerea","GBIF","-75.265737","41.187868"
"10496","2c1d76a9-1461-470a-bd94-f814cb448c8a","Juglans cinerea","GBIF","-73.803855","40.892314"
"10498","282dc234-d51a-4db8-987e-8de26c8be87d","Juglans cinerea","GBIF","-86.874452","40.041154"
"10499","26404655-545a-4dba-93cc-c1df2383a3d9","Juglans cinerea","GBIF","-73.883333","40.85"
"10502","1a882652-200e-424c-8df7-5288cc518042","Juglans cinerea","GBIF","-74.790718","40.32844"
"10503","1994cbef-e198-4b39-b1f9-6421aefa162a","Juglans cinerea","GBIF","-86.844998","39.666261"
"10507","103ab5c5-7033-44e5-b82a-1380b794aa19","Juglans cinerea","GBIF","-73.877114","40.856459"
"10508","0e3a2548-8d90-4ea7-af32-d487ae005406","Juglans cinerea","GBIF","-76.496607","42.440628"
"10509","0c53d49f-eb68-43c4-92d6-474afa70c440","Juglans cinerea","GBIF","-87.245799","40.792347"
"10511","0691f95a-fa31-453d-8b5b-7ec71ce28684","Juglans cinerea","GBIF","-73.260959","44.309774"
"10513","03a50570-457c-44c9-a56f-ceacfc77b161","Juglans cinerea","GBIF","-74.010418","41.407872"
"10514","000a159a-800c-43cf-9464-1ae305317ec3","Juglans cinerea","GBIF","-74.61599","40.258165"
"10515","17335853","Juglans cinerea","GBIF","-80.46041","43.408276"
"10516","17267408","Juglans cinerea","GBIF","-73.34396","44.669497"
"10517","17228976","Juglans cinerea","GBIF","-71.311222","46.831346"
"10518","17218682","Juglans cinerea","GBIF","-76.502998","45.149529"
"10519","14596165","Juglans cinerea","GBIF","-74.985969","45.13205"
"10520","14596198","Juglans cinerea","GBIF","-74.986164","45.132254"
"10521","14142014","Juglans cinerea","GBIF","-75.647898","45.393798"
"10522","urn:lsid:artportalen.se:Sighting:73248780","Juglans cinerea","GBIF","17.646865","59.814709"
"10523","urn:lsid:artportalen.se:Sighting:73203230","Juglans cinerea","GBIF","12.989558","55.602504"
"10524","6871822","Juglans cinerea","GBIF","-90.027153","43.672162"
"10525","17164699","Juglans cinerea","GBIF","-79.155591","43.813597"
"10526","17126314","Juglans cinerea","GBIF","-75.652071","45.445848"
"10527","17071650","Juglans cinerea","GBIF","-72.570627","44.276052"
"10528","17064105","Juglans cinerea","GBIF","-79.197617","42.373667"
"10529","17064053","Juglans cinerea","GBIF","-79.197617","42.373667"
"10530","16947546","Juglans cinerea","GBIF","-86.409757","39.816081"
"10531","16913322","Juglans cinerea","GBIF","-78.783782","43.874222"
"10532","16874020","Juglans cinerea","GBIF","-79.990802","43.685566"
"10533","16858026","Juglans cinerea","GBIF","-80.98465","41.855862"
"10534","16780476","Juglans cinerea","GBIF","-80.865511","44.58591"
"10535","14072117","Juglans cinerea","GBIF","-72.62132","42.335258"
"10536","16725257","Juglans cinerea","GBIF","-93.149139","44.459814"
"10537","16718285","Juglans cinerea","GBIF","-78.595262","45.551345"
"10538","16647974","Juglans cinerea","GBIF","-78.677254","44.045959"
"10539","16630184","Juglans cinerea","GBIF","-72.570833","44.278478"
"10540","16610490","Juglans cinerea","GBIF","-71.833444","46.655526"
"10541","16599463","Juglans cinerea","GBIF","-93.145713","44.459791"
"10542","15071405","Juglans cinerea","GBIF","-78.307785","44.352253"
"10543","15071375","Juglans cinerea","GBIF","-78.378932","44.419541"
"10544","15061447","Juglans cinerea","GBIF","-78.037929","44.473521"
"10545","15026383","Juglans cinerea","GBIF","-79.174752","44.046622"
"10546","14366567","Juglans cinerea","GBIF","-75.052856","45.184105"
"10547","14366626","Juglans cinerea","GBIF","-75.054325","45.183628"
"10548","14334366","Juglans cinerea","GBIF","-75.060409","45.181151"
"10549","14149069","Juglans cinerea","GBIF","-75.66022","45.389622"
"10550","13951529","Juglans cinerea","GBIF","-79.674015","43.566361"
"10551","13304221","Juglans cinerea","GBIF","-79.544822","43.585228"
"10552","12758588","Juglans cinerea","GBIF","-76.521769","45.044453"
"10553","12022683","Juglans cinerea","GBIF","-80.393322","43.351033"
"10554","11559626","Juglans cinerea","GBIF","-79.968019","43.688927"
"10555","11449563","Juglans cinerea","GBIF","-75.651581","45.445614"
"10556","16473262","Juglans cinerea","GBIF","-71.931163","45.179901"
"10557","16433436","Juglans cinerea","GBIF","-81.233146","43.02659"
"10558","12183868","Juglans cinerea","GBIF","-76.035004","44.503637"
"10559","16165364","Juglans cinerea","GBIF","-78.896476","43.853763"
"10560","16111442","Juglans cinerea","GBIF","-73.024627","43.792249"
"10561","ff63c003-76af-482a-924a-26e9644949bf","Juglans cinerea","GBIF","-83.4635","35.06098"
"10562","f4077e69-7334-4686-b4a0-5d8aba9b6f67","Juglans cinerea","GBIF","-83.46347","35.06222"
"10563","9eb48dbd-f6ab-49a2-9644-580441323fbe","Juglans cinerea","GBIF","-72.18864","42.53243"
"10564","954e2b9c-afaa-46a4-853d-e325b9bd0cd2","Juglans cinerea","GBIF","-83.46347","35.06222"
"10565","8df98db7-fc00-4717-98c3-2d8e8b8965b1","Juglans cinerea","GBIF","-83.4635","35.06098"
"10566","7b746388-5486-4738-a417-ff2247d04143","Juglans cinerea","GBIF","-83.46347","35.06222"
"10567","459836c0-eedb-4b67-a350-6d0c3377068b","Juglans cinerea","GBIF","-83.4635","35.06098"
"10568","1d47d48e-a1fd-4a92-95a3-12822c6bf311","Juglans cinerea","GBIF","-72.18864","42.53243"
"10569","00aef65f-8442-49bb-8f05-f28832272dd3","Juglans cinerea","GBIF","-83.4635","35.06098"
"10570","2433190","Juglans cinerea","GBIF","-73.40716","45.490973"
"10571","16069236","Juglans cinerea","GBIF","-79.8161","44.136367"
"10572","15952048","Juglans cinerea","GBIF","-72.608818","42.548874"
"10573","15927973","Juglans cinerea","GBIF","-78.465971","44.469556"
"10574","15876741","Juglans cinerea","GBIF","-76.100937","44.504008"
"10575","15844529","Juglans cinerea","GBIF","-78.353358","44.311885"
"10576","15830341","Juglans cinerea","GBIF","-76.062154","44.420831"
"10577","15631386","Juglans cinerea","GBIF","-79.690831","43.548281"
"10578","15629943","Juglans cinerea","GBIF","-79.686431","43.548692"
"10579","15081290","Juglans cinerea","GBIF","-80.721573","43.670383"
"10580","15078220","Juglans cinerea","GBIF","-78.379019","44.420471"
"10581","15071519","Juglans cinerea","GBIF","-78.379686","44.421254"
"10793","urn:lsid:artportalen.se:Sighting:72804998","Juglans cinerea","GBIF","17.646883","59.814714"
"10794","15822577","Juglans cinerea","GBIF","-79.956551","43.728648"
"10795","15739853","Juglans cinerea","GBIF","-81.598133","41.323522"
"10796","15661490","Juglans cinerea","GBIF","-76.261363","44.773425"
"10797","15628414","Juglans cinerea","GBIF","-79.671485","43.545384"
"10798","15600277","Juglans cinerea","GBIF","-72.486865","44.33884"
"10799","15600219","Juglans cinerea","GBIF","-72.450858","44.387533"
"10800","14585215","Juglans cinerea","GBIF","-72.87205","44.960502"
"10801","urn:lsid:artportalen.se:Sighting:72769709","Juglans cinerea","GBIF","17.646865","59.814709"
"10802","urn:lsid:artportalen.se:Sighting:72694390","Juglans cinerea","GBIF","17.646865","59.814709"
"10803","urn:catalog:AK:AK:AK252888","Juglans cinerea","GBIF","175.083333","-40.75"
"10804","Volga_river_vascular_plants:1195:6:10958","Juglans cinerea","GBIF","49.37102","53.54017"
"10806","15434261","Juglans cinerea","GBIF","-80.418395","43.442918"
"10807","15389079","Juglans cinerea","GBIF","-75.69162","45.242005"
"10808","15332338","Juglans cinerea","GBIF","-79.048908","43.161297"
"10809","15262202","Juglans cinerea","GBIF","-73.34463","44.665771"
"10810","15261955","Juglans cinerea","GBIF","-73.343936","44.666962"
"10811","15182949","Juglans cinerea","GBIF","-76.221947","44.280277"
"10812","14544873","Juglans cinerea","GBIF","-72.380796","43.499723"
"10813","urn:lsid:artportalen.se:Sighting:72683972","Juglans cinerea","GBIF","16.978644","57.253552"
"10814","urn:lsid:artportalen.se:Sighting:72644503","Juglans cinerea","GBIF","17.646865","59.814709"
"10815","15078169","Juglans cinerea","GBIF","-78.379021","44.420119"
"10816","urn:lsid:artportalen.se:Sighting:72498355","Juglans cinerea","GBIF","13.057246","55.656083"
"10817","urn:lsid:artportalen.se:Sighting:72497882","Juglans cinerea","GBIF","13.057255","55.656078"
"10818","15063101","Juglans cinerea","GBIF","-66.762518","45.831323"
"10819","15061904","Juglans cinerea","GBIF","-73.094601","43.240215"
"10820","14987001","Juglans cinerea","GBIF","-72.633888","44.633717"
"10821","14899380","Juglans cinerea","GBIF","-80.889391","44.390526"
"10822","14856323","Juglans cinerea","GBIF","-81.451575","43.357861"
"10823","14810007","Juglans cinerea","GBIF","-81.547532","41.125779"
"10824","14810013","Juglans cinerea","GBIF","-73.9274","40.8702"
"10825","14792535","Juglans cinerea","GBIF","-73.995566","40.649495"
"10826","14551053","Juglans cinerea","GBIF","-79.86519","43.620904"
"10827","14497726","Juglans cinerea","GBIF","-75.720706","44.955099"
"10828","13499869","Juglans cinerea","GBIF","-64.223035","45.197674"
"10829","urn:lsid:artportalen.se:Sighting:71978978","Juglans cinerea","GBIF","17.646865","59.814709"
"10830","urn:lsid:artportalen.se:Sighting:71971797","Juglans cinerea","GBIF","13.057255","55.656078"
"10831","urn:lsid:artportalen.se:Sighting:71888695","Juglans cinerea","GBIF","13.057255","55.656078"
"10832","14628048","Juglans cinerea","GBIF","-79.608284","38.384781"
"10833","14614050","Juglans cinerea","GBIF","-72.874122","44.962756"
"10834","14614028","Juglans cinerea","GBIF","-72.8739","44.96232"
"10835","14592913","Juglans cinerea","GBIF","-72.592908","44.256172"
"10836","14578809","Juglans cinerea","GBIF","-81.294783","43.359886"
"10837","14428643","Juglans cinerea","GBIF","-81.015935","42.793166"
"10838","14368107","Juglans cinerea","GBIF","-78.130015","39.56241"
"10839","VTR:Bioblitz_2012:Plants:293","Juglans cinerea","GBIF","-72.5814","46.3362"
"10840","14428538","Juglans cinerea","GBIF","-78.693281","43.979"
"10841","14367597","Juglans cinerea","GBIF","-75.055377","45.183276"
"10842","14339398","Juglans cinerea","GBIF","-75.061684","45.190289"
"10843","14306590","Juglans cinerea","GBIF","-75.826188","45.291475"
"10844","14287794","Juglans cinerea","GBIF","-66.184884","45.922588"
"10845","14274739","Juglans cinerea","GBIF","-80.426091","43.397537"
"10846","14192474","Juglans cinerea","GBIF","-75.822889","45.296259"
"10847","14162851","Juglans cinerea","GBIF","-92.394201","45.558155"
"10848","14128742","Juglans cinerea","GBIF","-79.996281","43.318525"
"10849","14070814","Juglans cinerea","GBIF","-80.441676","43.403855"
"10850","13956578","Juglans cinerea","GBIF","-80.344105","43.412116"
"10851","13896565","Juglans cinerea","GBIF","-81.597816","41.114028"
"10852","13753867","Juglans cinerea","GBIF","-76.231613","44.77192"
